vehicle_id,shop_id,daily_rental_usd,available_units,condition
BIKE_10045,SHOP_001,9.0,3,Good
BIKE_10045,SHOP_009,12.0,1,Fair
BIKE_08165,SHOP_009,20.0,1,Excellent
BIKE_30735,SHOP_009,35.0,2,Good
BIKE_23626,SHOP_009,22.0,2,Fair
BIKE_31368,SHOP_009,29.0,2,Excellent
BIKE_08146,SHOP_010,19.0,2,Fair
BIKE_08146,SHOP_009,19.0,1,Fair
BIKE_29317,SHOP_003,20.0,1,Good
BIKE_05168,SHOP_009,24.0,2,Good
BIKE_05168,SHOP_003,23.0,3,Good
BIKE_07178,SHOP_003,21.0,3,Good
BIKE_07178,SHOP_009,22.0,3,Good
BIKE_28750,SHOP_003,34.0,1,Good
BIKE_28750,SHOP_009,31.0,3,Good
BIKE_36417,SHOP_001,19.0,3,Fair
BIKE_36417,SHOP_010,18.0,1,Good
BIKE_36327,SHOP_009,32.0,1,Good
BIKE_14076,SHOP_009,20.0,3,Good
BIKE_10035,SHOP_003,32.0,2,Good
BIKE_10035,SHOP_009,31.0,1,Good
BIKE_26961,SHOP_009,25.0,2,Good
BIKE_26961,SHOP_003,27.0,3,Fair
BIKE_12701,SHOP_012,51.0,2,Good
BIKE_37777,SHOP_009,29.0,2,Good
BIKE_15253,SHOP_009,34.0,3,Good
BIKE_02476,SHOP_009,9.0,3,Fair
BIKE_24567,SHOP_003,40.0,3,Good
BIKE_24494,SHOP_007,10.0,2,Good
BIKE_36202,SHOP_003,22.0,3,Excellent
BIKE_28240,SHOP_009,10.0,1,Fair
BIKE_29236,SHOP_007,11.0,3,Good
BIKE_16229,SHOP_009,18.0,1,Fair
BIKE_16229,SHOP_003,20.0,3,Good
BIKE_27467,SHOP_003,36.0,1,Good
BIKE_27467,SHOP_009,38.0,2,Excellent
BIKE_31649,SHOP_001,20.0,1,Good
BIKE_12730,SHOP_010,18.0,3,Good
BIKE_12730,SHOP_003,17.0,2,Good
BIKE_19431,SHOP_003,25.0,3,Good
BIKE_11191,SHOP_007,18.0,3,Excellent
BIKE_11191,SHOP_006,21.0,2,Good
BIKE_33023,SHOP_004,19.0,2,Excellent
BIKE_33023,SHOP_007,21.0,2,Fair
BIKE_31741,SHOP_009,31.0,3,Excellent
BIKE_31741,SHOP_003,30.0,2,Good
BIKE_37647,SHOP_012,49.0,2,Good
BIKE_32833,SHOP_007,9.0,1,Excellent
BIKE_32833,SHOP_001,9.0,1,Good
BIKE_28338,SHOP_003,12.0,3,Fair
BIKE_07011,SHOP_003,30.0,1,Excellent
BIKE_07011,SHOP_009,28.0,1,Good
BIKE_32881,SHOP_007,16.0,3,Fair
BIKE_04822,SHOP_003,24.0,3,Good
BIKE_38444,SHOP_003,9.0,1,Good
BIKE_25624,SHOP_009,25.0,2,Good
BIKE_25624,SHOP_003,23.0,3,Good
BIKE_07063,SHOP_003,25.0,3,Good
BIKE_09049,SHOP_007,19.0,1,Fair
BIKE_35784,SHOP_009,27.0,2,Good
BIKE_19969,SHOP_009,26.0,1,Excellent
BIKE_19969,SHOP_003,28.0,3,Good
BIKE_19205,SHOP_006,18.0,3,Good
BIKE_19205,SHOP_004,20.0,2,Good
BIKE_26951,SHOP_009,28.0,3,Good
BIKE_26951,SHOP_003,28.0,3,Excellent
BIKE_34772,SHOP_009,8.0,2,Good
BIKE_31454,SHOP_009,19.0,1,Good
BIKE_16228,SHOP_003,29.0,1,Good
BIKE_17698,SHOP_003,18.0,3,Good
BIKE_17698,SHOP_010,18.0,2,Good
BIKE_27950,SHOP_003,30.0,2,Good
BIKE_27950,SHOP_009,26.0,3,Excellent
BIKE_35113,SHOP_009,34.0,1,Excellent
BIKE_35113,SHOP_003,32.0,3,Good
BIKE_07898,SHOP_009,36.0,3,Good
BIKE_07898,SHOP_003,33.0,2,Good
BIKE_34352,SHOP_010,23.0,1,Excellent
BIKE_34352,SHOP_001,21.0,3,Fair
BIKE_06126,SHOP_009,29.0,2,Good
BIKE_06126,SHOP_003,25.0,2,Fair
BIKE_33565,SHOP_009,24.0,1,Good
BIKE_33565,SHOP_003,25.0,1,Good
BIKE_32794,SHOP_009,20.0,1,Fair
BIKE_27119,SHOP_006,19.0,3,Good
BIKE_27119,SHOP_010,20.0,3,Good
BIKE_13985,SHOP_009,20.0,3,Fair
BIKE_13985,SHOP_004,18.0,1,Excellent
BIKE_27591,SHOP_012,45.0,2,Good
BIKE_13735,SHOP_009,24.0,2,Good
BIKE_13735,SHOP_003,23.0,1,Good
BIKE_21126,SHOP_009,35.0,2,Excellent
BIKE_21126,SHOP_003,36.0,1,Good
BIKE_36353,SHOP_004,18.0,1,Good
BIKE_10803,SHOP_009,11.0,1,Excellent
BIKE_10803,SHOP_007,11.0,3,Good
BIKE_16966,SHOP_003,35.0,3,Good
BIKE_08133,SHOP_006,12.0,2,Fair
BIKE_28768,SHOP_009,21.0,2,Good
BIKE_07204,SHOP_009,23.0,2,Fair
BIKE_28711,SHOP_003,26.0,2,Fair
BIKE_28711,SHOP_009,24.0,2,Good
BIKE_26909,SHOP_009,20.0,2,Fair
BIKE_18603,SHOP_003,39.0,3,Excellent
BIKE_18603,SHOP_009,38.0,2,Good
BIKE_11635,SHOP_009,28.0,3,Fair
BIKE_31722,SHOP_009,25.0,3,Good
BIKE_31722,SHOP_003,26.0,1,Good
BIKE_35485,SHOP_003,21.0,1,Good
BIKE_35485,SHOP_006,21.0,3,Good
BIKE_03639,SHOP_012,73.0,3,Excellent
BIKE_06502,SHOP_009,18.0,3,Good
BIKE_23980,SHOP_003,31.0,2,Good
BIKE_19722,SHOP_003,20.0,3,Fair
BIKE_27635,SHOP_003,21.0,3,Fair
BIKE_27635,SHOP_009,19.0,1,Good
BIKE_22452,SHOP_003,24.0,3,Good
BIKE_20196,SHOP_009,26.0,2,Good
BIKE_34980,SHOP_009,32.0,2,Good
BIKE_34980,SHOP_003,32.0,2,Good
BIKE_33557,SHOP_009,46.0,2,Fair
BIKE_33557,SHOP_003,44.0,2,Good
BIKE_30817,SHOP_003,22.0,2,Good
BIKE_30817,SHOP_009,23.0,3,Excellent
BIKE_30633,SHOP_003,32.0,3,Good
BIKE_32884,SHOP_003,28.0,1,Good
BIKE_32884,SHOP_009,24.0,2,Excellent
BIKE_26635,SHOP_009,21.0,2,Good
BIKE_26635,SHOP_003,21.0,2,Good
BIKE_18665,SHOP_003,20.0,3,Good
BIKE_09747,SHOP_010,18.0,1,Excellent
BIKE_10413,SHOP_009,24.0,3,Fair
BIKE_15685,SHOP_012,71.0,2,Fair
BIKE_17416,SHOP_003,30.0,1,Excellent
BIKE_00575,SHOP_012,55.0,1,Excellent
BIKE_22521,SHOP_009,28.0,2,Good
BIKE_22521,SHOP_003,28.0,1,Good
BIKE_04189,SHOP_006,10.0,1,Fair
BIKE_04189,SHOP_009,11.0,2,Good
BIKE_20001,SHOP_009,45.0,1,Good
BIKE_34930,SHOP_010,20.0,2,Fair
BIKE_03036,SHOP_012,50.0,2,Excellent
BIKE_05604,SHOP_003,31.0,1,Fair
BIKE_09661,SHOP_009,44.0,3,Good
BIKE_22739,SHOP_007,18.0,1,Good
BIKE_22739,SHOP_003,20.0,1,Good
BIKE_19698,SHOP_003,30.0,2,Good
BIKE_19698,SHOP_009,30.0,1,Good
BIKE_33426,SHOP_003,28.0,3,Good
BIKE_18380,SHOP_009,20.0,3,Good
BIKE_18380,SHOP_003,22.0,1,Good
BIKE_36497,SHOP_009,27.0,1,Good
BIKE_09392,SHOP_009,20.0,3,Fair
BIKE_04209,SHOP_007,13.0,3,Good
BIKE_04209,SHOP_009,13.0,1,Good
BIKE_04475,SHOP_009,27.0,2,Good
BIKE_04475,SHOP_003,25.0,2,Good
BIKE_23213,SHOP_003,38.0,3,Excellent
BIKE_27614,SHOP_009,36.0,3,Good
BIKE_11119,SHOP_009,21.0,3,Fair
BIKE_11119,SHOP_003,18.0,1,Fair
BIKE_17735,SHOP_009,24.0,1,Good
BIKE_17735,SHOP_003,25.0,2,Good
BIKE_35718,SHOP_009,21.0,3,Good
BIKE_35718,SHOP_003,22.0,2,Excellent
BIKE_33644,SHOP_001,22.0,2,Fair
BIKE_33644,SHOP_010,19.0,2,Good
BIKE_19789,SHOP_009,22.0,1,Good
BIKE_19789,SHOP_003,24.0,1,Good
BIKE_09591,SHOP_009,27.0,2,Excellent
BIKE_00099,SHOP_003,33.0,3,Good
BIKE_21541,SHOP_003,27.0,1,Excellent
BIKE_14427,SHOP_009,23.0,3,Excellent
BIKE_16904,SHOP_003,33.0,3,Fair
BIKE_16904,SHOP_009,31.0,2,Good
BIKE_14584,SHOP_006,11.0,1,Excellent
BIKE_14584,SHOP_001,10.0,1,Good
BIKE_20873,SHOP_004,19.0,3,Fair
BIKE_11607,SHOP_001,10.0,1,Good
BIKE_13415,SHOP_009,49.0,1,Good
BIKE_13415,SHOP_003,49.0,1,Good
BIKE_34740,SHOP_001,11.0,1,Good
BIKE_08220,SHOP_006,9.0,1,Good
BIKE_08220,SHOP_001,11.0,3,Good
BIKE_20129,SHOP_012,45.0,3,Fair
BIKE_12257,SHOP_007,10.0,3,Good
BIKE_12257,SHOP_006,12.0,1,Good
BIKE_35928,SHOP_006,9.0,3,Good
BIKE_10829,SHOP_003,11.0,2,Excellent
BIKE_10829,SHOP_009,10.0,3,Good
BIKE_22349,SHOP_003,31.0,3,Excellent
BIKE_29132,SHOP_007,9.0,1,Good
BIKE_29132,SHOP_003,11.0,2,Good
BIKE_06867,SHOP_009,32.0,2,Good
BIKE_30172,SHOP_004,19.0,2,Good
BIKE_30172,SHOP_007,17.0,2,Excellent
BIKE_03772,SHOP_003,11.0,3,Fair
BIKE_05658,SHOP_012,43.0,2,Good
BIKE_03787,SHOP_009,26.0,3,Good
BIKE_20653,SHOP_001,8.0,2,Good
BIKE_04688,SHOP_012,43.0,3,Good
BIKE_31759,SHOP_009,41.0,1,Good
BIKE_31759,SHOP_003,41.0,1,Good
BIKE_05155,SHOP_009,28.0,3,Good
BIKE_18328,SHOP_003,34.0,2,Good
BIKE_23724,SHOP_009,12.0,3,Good
BIKE_21835,SHOP_007,11.0,3,Good
BIKE_21835,SHOP_001,10.0,2,Good
BIKE_04399,SHOP_009,23.0,3,Good
BIKE_33369,SHOP_009,24.0,1,Good
BIKE_33369,SHOP_003,22.0,1,Fair
BIKE_09152,SHOP_010,19.0,3,Excellent
BIKE_22325,SHOP_001,23.0,3,Fair
BIKE_12216,SHOP_009,26.0,1,Good
BIKE_12216,SHOP_003,24.0,3,Good
BIKE_10226,SHOP_009,29.0,1,Fair
BIKE_10226,SHOP_003,28.0,3,Fair
BIKE_16338,SHOP_003,9.0,3,Excellent
BIKE_10865,SHOP_003,18.0,2,Good
BIKE_10865,SHOP_009,17.0,1,Fair
BIKE_29152,SHOP_003,26.0,2,Good
BIKE_29152,SHOP_009,28.0,2,Good
BIKE_22176,SHOP_009,24.0,3,Good
BIKE_26538,SHOP_009,36.0,1,Good
BIKE_26538,SHOP_003,39.0,3,Excellent
BIKE_17511,SHOP_009,27.0,2,Good
BIKE_31133,SHOP_009,45.0,2,Good
BIKE_31133,SHOP_003,45.0,2,Good
BIKE_27688,SHOP_006,18.0,2,Good
BIKE_27688,SHOP_003,20.0,2,Good
BIKE_13082,SHOP_001,12.0,2,Excellent
BIKE_38762,SHOP_001,10.0,2,Fair
BIKE_38762,SHOP_006,12.0,3,Fair
BIKE_09273,SHOP_009,20.0,1,Good
BIKE_11574,SHOP_003,24.0,3,Excellent
BIKE_26668,SHOP_012,43.0,1,Good
BIKE_01635,SHOP_003,23.0,2,Excellent
BIKE_01226,SHOP_007,20.0,3,Excellent
BIKE_01226,SHOP_009,21.0,1,Fair
BIKE_01008,SHOP_001,17.0,1,Fair
BIKE_08866,SHOP_001,17.0,2,Good
BIKE_05477,SHOP_007,11.0,1,Good
BIKE_19124,SHOP_004,17.0,3,Fair
BIKE_32863,SHOP_012,41.0,1,Good
BIKE_07574,SHOP_003,32.0,3,Good
BIKE_29355,SHOP_009,25.0,3,Good
BIKE_29355,SHOP_003,24.0,3,Good
BIKE_25144,SHOP_003,11.0,2,Fair
BIKE_19914,SHOP_006,10.0,1,Fair
BIKE_25196,SHOP_009,12.0,3,Fair
BIKE_19734,SHOP_006,17.0,3,Excellent
BIKE_19734,SHOP_003,19.0,2,Good
BIKE_25306,SHOP_009,20.0,2,Good
BIKE_30088,SHOP_009,27.0,1,Good
BIKE_30088,SHOP_003,25.0,2,Fair
BIKE_25357,SHOP_003,26.0,2,Fair
BIKE_25180,SHOP_003,24.0,2,Good
BIKE_25180,SHOP_009,24.0,3,Good
BIKE_37264,SHOP_012,65.0,2,Fair
BIKE_17909,SHOP_003,25.0,2,Excellent
BIKE_36826,SHOP_001,10.0,2,Good
BIKE_22747,SHOP_003,19.0,1,Good
BIKE_22747,SHOP_004,17.0,2,Good
BIKE_22979,SHOP_009,45.0,3,Excellent
BIKE_27024,SHOP_007,9.0,3,Good
BIKE_27024,SHOP_006,9.0,1,Excellent
BIKE_35154,SHOP_009,32.0,3,Good
BIKE_23900,SHOP_001,22.0,2,Good
BIKE_25324,SHOP_003,24.0,1,Good
BIKE_24589,SHOP_009,37.0,1,Good
BIKE_19379,SHOP_006,9.0,3,Good
BIKE_24961,SHOP_009,29.0,1,Fair
BIKE_24961,SHOP_003,25.0,2,Good
BIKE_10904,SHOP_009,26.0,2,Good
BIKE_10904,SHOP_003,25.0,2,Excellent
BIKE_21993,SHOP_001,21.0,2,Good
BIKE_21993,SHOP_010,22.0,2,Good
BIKE_27003,SHOP_009,42.0,2,Good
BIKE_27003,SHOP_003,43.0,1,Fair
BIKE_16298,SHOP_009,25.0,1,Good
BIKE_16298,SHOP_003,24.0,3,Good
BIKE_36161,SHOP_009,25.0,3,Good
BIKE_36161,SHOP_003,27.0,2,Good
BIKE_03714,SHOP_012,48.0,2,Good
BIKE_26830,SHOP_001,10.0,1,Good
BIKE_32889,SHOP_009,29.0,3,Excellent
BIKE_14528,SHOP_004,21.0,1,Excellent
BIKE_03560,SHOP_009,29.0,3,Good
BIKE_05139,SHOP_003,33.0,1,Fair
BIKE_17581,SHOP_003,27.0,1,Good
BIKE_10714,SHOP_003,19.0,3,Good
BIKE_10714,SHOP_009,22.0,1,Good
BIKE_07924,SHOP_009,21.0,1,Fair
BIKE_16100,SHOP_003,28.0,1,Fair
BIKE_00243,SHOP_003,27.0,2,Good
BIKE_31567,SHOP_007,18.0,3,Good
BIKE_31567,SHOP_010,20.0,2,Good
BIKE_25269,SHOP_009,23.0,2,Fair
BIKE_25269,SHOP_003,23.0,3,Fair
BIKE_16505,SHOP_006,9.0,2,Good
BIKE_26919,SHOP_003,21.0,1,Good
BIKE_01859,SHOP_009,29.0,2,Fair
BIKE_01859,SHOP_003,30.0,3,Good
BIKE_28925,SHOP_009,23.0,3,Good
BIKE_17585,SHOP_003,28.0,2,Fair
BIKE_03989,SHOP_003,21.0,2,Excellent
BIKE_30582,SHOP_003,24.0,3,Fair
BIKE_32119,SHOP_009,19.0,3,Good
BIKE_19240,SHOP_009,10.0,3,Excellent
BIKE_19240,SHOP_003,9.0,1,Good
BIKE_06148,SHOP_009,32.0,2,Good
BIKE_24823,SHOP_003,22.0,3,Fair
BIKE_24823,SHOP_006,19.0,2,Good
BIKE_14023,SHOP_003,30.0,2,Good
BIKE_11096,SHOP_003,30.0,3,Excellent
BIKE_09801,SHOP_009,29.0,2,Good
BIKE_12395,SHOP_003,34.0,2,Good
BIKE_12395,SHOP_009,36.0,1,Fair
BIKE_05416,SHOP_001,20.0,1,Good
BIKE_05416,SHOP_007,21.0,3,Good
BIKE_35012,SHOP_003,9.0,1,Good
BIKE_03294,SHOP_009,30.0,1,Fair
BIKE_21763,SHOP_009,19.0,3,Excellent
BIKE_14003,SHOP_009,20.0,3,Good
BIKE_28093,SHOP_003,33.0,3,Good
BIKE_28093,SHOP_009,34.0,1,Good
BIKE_07495,SHOP_003,24.0,3,Good
BIKE_07022,SHOP_007,11.0,1,Good
BIKE_33567,SHOP_009,25.0,2,Good
BIKE_33567,SHOP_003,28.0,3,Fair
BIKE_07103,SHOP_004,24.0,2,Excellent
BIKE_07103,SHOP_007,25.0,3,Good
BIKE_03496,SHOP_009,21.0,1,Fair
BIKE_03496,SHOP_003,20.0,2,Excellent
BIKE_02449,SHOP_009,24.0,3,Good
BIKE_16735,SHOP_003,10.0,3,Good
BIKE_16735,SHOP_001,9.0,3,Good
BIKE_24432,SHOP_009,19.0,2,Fair
BIKE_04524,SHOP_003,24.0,2,Fair
BIKE_04524,SHOP_009,24.0,3,Good
BIKE_30803,SHOP_009,27.0,1,Excellent
BIKE_18519,SHOP_009,36.0,1,Fair
BIKE_18519,SHOP_003,37.0,3,Fair
BIKE_15785,SHOP_009,29.0,2,Good
BIKE_15785,SHOP_003,31.0,3,Good
BIKE_23298,SHOP_012,53.0,1,Good
BIKE_16437,SHOP_009,27.0,1,Good
BIKE_38421,SHOP_003,32.0,1,Good
BIKE_21989,SHOP_009,24.0,3,Fair
BIKE_21989,SHOP_003,24.0,2,Excellent
BIKE_19695,SHOP_001,11.0,2,Fair
BIKE_05514,SHOP_003,35.0,2,Good
BIKE_05514,SHOP_009,36.0,2,Good
BIKE_01406,SHOP_003,25.0,2,Good
BIKE_24515,SHOP_007,10.0,3,Excellent
BIKE_24515,SHOP_003,12.0,2,Excellent
BIKE_03637,SHOP_007,21.0,1,Good
BIKE_03637,SHOP_004,22.0,2,Good
BIKE_26846,SHOP_003,8.0,3,Fair
BIKE_26846,SHOP_009,11.0,1,Good
BIKE_12064,SHOP_009,45.0,1,Good
BIKE_04759,SHOP_006,10.0,2,Fair
BIKE_11903,SHOP_001,20.0,1,Good
BIKE_35329,SHOP_009,30.0,1,Good
BIKE_35329,SHOP_003,32.0,3,Good
BIKE_16599,SHOP_009,34.0,3,Good
BIKE_16599,SHOP_003,36.0,2,Fair
BIKE_26717,SHOP_003,19.0,3,Good
BIKE_26717,SHOP_007,21.0,1,Fair
BIKE_24164,SHOP_009,23.0,3,Good
BIKE_34329,SHOP_009,30.0,1,Fair
BIKE_38732,SHOP_003,28.0,1,Excellent
BIKE_37426,SHOP_006,24.0,3,Good
BIKE_37426,SHOP_004,21.0,3,Good
BIKE_05317,SHOP_012,76.0,2,Good
BIKE_07080,SHOP_009,16.0,3,Good
BIKE_30443,SHOP_006,9.0,3,Excellent
BIKE_02536,SHOP_009,27.0,1,Excellent
BIKE_02536,SHOP_003,27.0,2,Excellent
BIKE_33386,SHOP_001,10.0,2,Good
BIKE_07118,SHOP_009,9.0,3,Excellent
BIKE_07118,SHOP_007,11.0,2,Good
BIKE_04716,SHOP_003,23.0,1,Good
BIKE_04716,SHOP_009,24.0,3,Fair
BIKE_36929,SHOP_009,28.0,2,Fair
BIKE_36929,SHOP_003,30.0,1,Good
BIKE_06872,SHOP_003,24.0,3,Excellent
BIKE_06872,SHOP_009,22.0,2,Fair
BIKE_32236,SHOP_012,44.0,2,Excellent
BIKE_05472,SHOP_003,30.0,3,Fair
BIKE_12845,SHOP_009,33.0,2,Good
BIKE_12845,SHOP_003,33.0,1,Excellent
BIKE_25119,SHOP_012,43.0,3,Good
BIKE_12885,SHOP_003,13.0,2,Good
BIKE_12885,SHOP_006,15.0,2,Excellent
BIKE_07917,SHOP_009,38.0,3,Good
BIKE_07917,SHOP_003,41.0,3,Fair
BIKE_17236,SHOP_003,38.0,2,Good
BIKE_19143,SHOP_003,31.0,3,Good
BIKE_19143,SHOP_009,31.0,2,Good
BIKE_28738,SHOP_006,8.0,1,Good
BIKE_28738,SHOP_007,10.0,1,Good
BIKE_21798,SHOP_009,24.0,1,Good
BIKE_21798,SHOP_003,28.0,2,Good
BIKE_33007,SHOP_006,10.0,3,Fair
BIKE_33007,SHOP_010,10.0,3,Excellent
BIKE_31295,SHOP_003,36.0,3,Good
BIKE_31295,SHOP_009,36.0,3,Good
BIKE_27601,SHOP_001,23.0,1,Good
BIKE_27601,SHOP_006,25.0,2,Good
BIKE_31659,SHOP_003,26.0,3,Good
BIKE_29778,SHOP_009,32.0,1,Good
BIKE_29778,SHOP_003,30.0,2,Good
BIKE_27544,SHOP_009,35.0,1,Good
BIKE_28304,SHOP_007,11.0,2,Fair
BIKE_25784,SHOP_009,28.0,2,Good
BIKE_09062,SHOP_010,16.0,3,Good
BIKE_09062,SHOP_007,14.0,3,Good
BIKE_33200,SHOP_003,24.0,2,Good
BIKE_15885,SHOP_007,9.0,2,Good
BIKE_15885,SHOP_009,10.0,3,Excellent
BIKE_21715,SHOP_007,18.0,1,Good
BIKE_23948,SHOP_009,32.0,1,Good
BIKE_06455,SHOP_009,11.0,2,Good
BIKE_01923,SHOP_009,22.0,1,Fair
BIKE_08478,SHOP_003,23.0,2,Fair
BIKE_08478,SHOP_009,23.0,3,Excellent
BIKE_14083,SHOP_009,29.0,1,Good
BIKE_14083,SHOP_003,28.0,2,Good
BIKE_20894,SHOP_012,104.0,3,Fair
BIKE_38269,SHOP_010,21.0,1,Good
BIKE_38269,SHOP_009,18.0,1,Good
BIKE_11990,SHOP_003,28.0,3,Excellent
BIKE_08014,SHOP_009,33.0,2,Good
BIKE_08014,SHOP_003,31.0,3,Good
BIKE_04614,SHOP_009,20.0,3,Good
BIKE_04614,SHOP_003,23.0,3,Good
BIKE_04109,SHOP_009,18.0,2,Good
BIKE_37958,SHOP_009,25.0,1,Excellent
BIKE_23686,SHOP_003,34.0,2,Excellent
BIKE_06355,SHOP_012,42.0,2,Good
BIKE_35035,SHOP_004,8.0,1,Good
BIKE_35035,SHOP_003,12.0,2,Good
BIKE_13529,SHOP_007,22.0,2,Excellent
BIKE_26509,SHOP_003,10.0,1,Excellent
BIKE_26509,SHOP_001,12.0,1,Good
BIKE_33601,SHOP_003,24.0,3,Good
BIKE_08292,SHOP_007,21.0,2,Good
BIKE_08292,SHOP_001,19.0,2,Good
BIKE_14976,SHOP_009,23.0,3,Good
BIKE_31430,SHOP_003,9.0,2,Excellent
BIKE_31430,SHOP_007,10.0,3,Good
BIKE_10708,SHOP_003,39.0,3,Fair
BIKE_10708,SHOP_009,37.0,1,Fair
BIKE_32334,SHOP_009,22.0,1,Good
BIKE_32334,SHOP_003,22.0,2,Excellent
BIKE_04121,SHOP_009,22.0,2,Fair
BIKE_36314,SHOP_007,9.0,2,Good
BIKE_36314,SHOP_003,12.0,3,Excellent
BIKE_29859,SHOP_006,20.0,3,Fair
BIKE_35302,SHOP_007,9.0,3,Fair
BIKE_07075,SHOP_007,9.0,1,Good
BIKE_07075,SHOP_001,10.0,1,Excellent
BIKE_02033,SHOP_003,20.0,2,Good
BIKE_29995,SHOP_004,21.0,2,Excellent
BIKE_29995,SHOP_003,20.0,3,Good
BIKE_14748,SHOP_006,20.0,3,Fair
BIKE_14748,SHOP_010,21.0,2,Good
BIKE_33106,SHOP_006,22.0,1,Excellent
BIKE_00685,SHOP_001,8.0,1,Fair
BIKE_04375,SHOP_003,21.0,2,Excellent
BIKE_04375,SHOP_009,21.0,3,Good
BIKE_14121,SHOP_009,47.0,1,Excellent
BIKE_11212,SHOP_007,12.0,1,Excellent
BIKE_31189,SHOP_003,27.0,3,Good
BIKE_34146,SHOP_009,23.0,1,Excellent
BIKE_34146,SHOP_003,25.0,3,Good
BIKE_33945,SHOP_009,38.0,1,Good
BIKE_33945,SHOP_003,39.0,2,Good
BIKE_38501,SHOP_010,22.0,1,Good
BIKE_38501,SHOP_003,21.0,3,Good
BIKE_20532,SHOP_003,24.0,1,Good
BIKE_20532,SHOP_009,23.0,2,Good
BIKE_08344,SHOP_009,19.0,3,Good
BIKE_08344,SHOP_003,21.0,3,Good
BIKE_07136,SHOP_003,29.0,1,Good
BIKE_09851,SHOP_003,32.0,3,Good
BIKE_09851,SHOP_009,30.0,1,Good
BIKE_06248,SHOP_009,41.0,3,Fair
BIKE_26670,SHOP_003,28.0,2,Good
BIKE_26670,SHOP_009,28.0,2,Good
BIKE_25165,SHOP_003,21.0,3,Good
BIKE_07850,SHOP_003,11.0,2,Good
BIKE_02375,SHOP_009,25.0,1,Good
BIKE_27725,SHOP_009,44.0,3,Good
BIKE_27725,SHOP_003,45.0,3,Good
BIKE_03517,SHOP_003,27.0,1,Good
BIKE_16643,SHOP_009,11.0,2,Excellent
BIKE_33630,SHOP_003,30.0,1,Good
BIKE_33630,SHOP_009,28.0,2,Good
BIKE_12267,SHOP_003,27.0,1,Excellent
BIKE_19553,SHOP_003,20.0,2,Good
BIKE_27768,SHOP_003,29.0,1,Good
BIKE_27768,SHOP_009,29.0,3,Good
BIKE_02361,SHOP_003,29.0,1,Fair
BIKE_02361,SHOP_009,27.0,1,Excellent
BIKE_03480,SHOP_003,23.0,1,Excellent
BIKE_06758,SHOP_003,32.0,1,Good
BIKE_27824,SHOP_012,39.0,1,Good
BIKE_37384,SHOP_001,21.0,1,Fair
BIKE_20705,SHOP_009,32.0,1,Fair
BIKE_01336,SHOP_003,32.0,1,Fair
BIKE_01336,SHOP_009,33.0,2,Fair
BIKE_15322,SHOP_009,42.0,2,Good
BIKE_15322,SHOP_003,40.0,3,Good
BIKE_17080,SHOP_003,9.0,1,Good
BIKE_30909,SHOP_003,34.0,2,Good
BIKE_30909,SHOP_009,34.0,3,Good
BIKE_17841,SHOP_001,10.0,1,Fair
BIKE_17841,SHOP_003,10.0,2,Good
BIKE_02201,SHOP_009,21.0,1,Good
BIKE_09237,SHOP_003,47.0,2,Good
BIKE_09237,SHOP_009,48.0,2,Good
BIKE_22803,SHOP_003,43.0,1,Excellent
BIKE_27158,SHOP_003,48.0,3,Good
BIKE_27158,SHOP_009,47.0,3,Excellent
BIKE_10092,SHOP_009,10.0,2,Excellent
BIKE_10092,SHOP_003,11.0,1,Excellent
BIKE_04982,SHOP_003,31.0,2,Good
BIKE_17282,SHOP_006,12.0,1,Good
BIKE_17282,SHOP_003,11.0,2,Fair
BIKE_01655,SHOP_009,25.0,3,Good
BIKE_10312,SHOP_003,35.0,1,Excellent
BIKE_10312,SHOP_009,38.0,2,Good
BIKE_38460,SHOP_012,48.0,2,Good
BIKE_12528,SHOP_003,27.0,2,Good
BIKE_12528,SHOP_009,24.0,3,Good
BIKE_37849,SHOP_003,44.0,2,Fair
BIKE_37849,SHOP_009,41.0,2,Good
BIKE_26176,SHOP_003,25.0,3,Good
BIKE_26176,SHOP_009,25.0,3,Fair
BIKE_00177,SHOP_007,9.0,3,Fair
BIKE_13204,SHOP_010,20.0,1,Good
BIKE_13204,SHOP_003,22.0,3,Good
BIKE_09761,SHOP_003,27.0,3,Good
BIKE_22158,SHOP_010,22.0,3,Good
BIKE_19357,SHOP_009,24.0,2,Excellent
BIKE_19357,SHOP_010,24.0,2,Good
BIKE_02059,SHOP_006,9.0,1,Excellent
BIKE_08459,SHOP_003,32.0,2,Good
BIKE_08459,SHOP_009,31.0,1,Good
BIKE_16421,SHOP_007,22.0,3,Fair
BIKE_16421,SHOP_010,19.0,3,Good
BIKE_27803,SHOP_003,49.0,1,Good
BIKE_27803,SHOP_009,48.0,3,Excellent
BIKE_19638,SHOP_003,10.0,3,Fair
BIKE_19299,SHOP_009,27.0,3,Good
BIKE_19299,SHOP_003,27.0,1,Good
BIKE_32027,SHOP_004,22.0,3,Excellent
BIKE_32027,SHOP_003,21.0,2,Good
BIKE_09779,SHOP_003,21.0,2,Excellent
BIKE_09779,SHOP_009,22.0,1,Excellent
BIKE_23577,SHOP_003,33.0,2,Good
BIKE_23577,SHOP_009,33.0,2,Good
BIKE_04842,SHOP_012,43.0,1,Good
BIKE_33583,SHOP_003,11.0,1,Fair
BIKE_17418,SHOP_003,11.0,1,Fair
BIKE_17418,SHOP_001,11.0,3,Good
BIKE_20214,SHOP_003,20.0,3,Excellent
