trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
hanoi_12989509_trip_7,06:55:00,06:55:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_7,06:57:30,06:57:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_8,06:50:00,06:50:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_8,06:52:30,06:52:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_8,06:55:00,06:55:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_8,06:57:30,06:57:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_8,07:00:00,07:00:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_8,07:02:30,07:02:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_8,07:05:00,07:05:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_8,07:07:30,07:07:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_9,07:00:00,07:00:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_9,07:02:30,07:02:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_9,07:05:00,07:05:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_9,07:07:30,07:07:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_9,07:10:00,07:10:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_9,07:12:30,07:12:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_9,07:15:00,07:15:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_9,07:17:30,07:17:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_10,07:10:00,07:10:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_10,07:12:30,07:12:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_10,07:15:00,07:15:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_10,07:17:30,07:17:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_10,07:20:00,07:20:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_10,07:22:30,07:22:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_10,07:25:00,07:25:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_10,07:27:30,07:27:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_11,07:20:00,07:20:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_11,07:22:30,07:22:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_11,07:25:00,07:25:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_11,07:27:30,07:27:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_11,07:30:00,07:30:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_11,07:32:30,07:32:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_11,07:35:00,07:35:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_11,07:37:30,07:37:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_12,07:30:00,07:30:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_12,07:32:30,07:32:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_12,07:35:00,07:35:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_12,07:37:30,07:37:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_12,07:40:00,07:40:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_12,07:42:30,07:42:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_12,07:45:00,07:45:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_12,07:47:30,07:47:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_13,07:40:00,07:40:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_13,07:42:30,07:42:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_13,07:45:00,07:45:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_13,07:47:30,07:47:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_13,07:50:00,07:50:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_13,07:52:30,07:52:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_13,07:55:00,07:55:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_13,07:57:30,07:57:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_14,07:50:00,07:50:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_14,07:52:30,07:52:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_14,07:55:00,07:55:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_14,07:57:30,07:57:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_14,08:00:00,08:00:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_14,08:02:30,08:02:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_14,08:05:00,08:05:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_14,08:07:30,08:07:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_15,08:00:00,08:00:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_15,08:02:30,08:02:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_15,08:05:00,08:05:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_15,08:07:30,08:07:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_15,08:10:00,08:10:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_15,08:12:30,08:12:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_15,08:15:00,08:15:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_15,08:17:30,08:17:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_16,08:10:00,08:10:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_16,08:12:30,08:12:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_16,08:15:00,08:15:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_16,08:17:30,08:17:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_16,08:20:00,08:20:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_16,08:22:30,08:22:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_16,08:25:00,08:25:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_16,08:27:30,08:27:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_17,08:20:00,08:20:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_17,08:22:30,08:22:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_17,08:25:00,08:25:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_17,08:27:30,08:27:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_17,08:30:00,08:30:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_17,08:32:30,08:32:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_17,08:35:00,08:35:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_17,08:37:30,08:37:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_18,08:30:00,08:30:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_18,08:32:30,08:32:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_18,08:35:00,08:35:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_18,08:37:30,08:37:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_18,08:40:00,08:40:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_18,08:42:30,08:42:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_18,08:45:00,08:45:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_18,08:47:30,08:47:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_19,08:40:00,08:40:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_19,08:42:30,08:42:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_19,08:45:00,08:45:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_19,08:47:30,08:47:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_19,08:50:00,08:50:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_19,08:52:30,08:52:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_19,08:55:00,08:55:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_19,08:57:30,08:57:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_20,08:50:00,08:50:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_20,08:52:30,08:52:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_20,08:55:00,08:55:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_20,08:57:30,08:57:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_20,09:00:00,09:00:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_20,09:02:30,09:02:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_20,09:05:00,09:05:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_20,09:07:30,09:07:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_21,09:00:00,09:00:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_21,09:02:30,09:02:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_21,09:05:00,09:05:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_21,09:07:30,09:07:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_21,09:10:00,09:10:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_21,09:12:30,09:12:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_21,09:15:00,09:15:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_21,09:17:30,09:17:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_22,09:10:00,09:10:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_22,09:12:30,09:12:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_22,09:15:00,09:15:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_22,09:17:30,09:17:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_22,09:20:00,09:20:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_22,09:22:30,09:22:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_22,09:25:00,09:25:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_22,09:27:30,09:27:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_23,09:20:00,09:20:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_23,09:22:30,09:22:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_23,09:25:00,09:25:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_23,09:27:30,09:27:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_23,09:30:00,09:30:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_23,09:32:30,09:32:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_23,09:35:00,09:35:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_23,09:37:30,09:37:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_24,09:30:00,09:30:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_24,09:32:30,09:32:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_24,09:35:00,09:35:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_24,09:37:30,09:37:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_24,09:40:00,09:40:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_24,09:42:30,09:42:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_24,09:45:00,09:45:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_24,09:47:30,09:47:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_25,09:40:00,09:40:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_25,09:42:30,09:42:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_25,09:45:00,09:45:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_25,09:47:30,09:47:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_25,09:50:00,09:50:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_25,09:52:30,09:52:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_25,09:55:00,09:55:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_25,09:57:30,09:57:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_26,09:50:00,09:50:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_26,09:52:30,09:52:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_26,09:55:00,09:55:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_26,09:57:30,09:57:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_26,10:00:00,10:00:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_26,10:02:30,10:02:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_26,10:05:00,10:05:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_26,10:07:30,10:07:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_27,10:00:00,10:00:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_27,10:02:30,10:02:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_27,10:05:00,10:05:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_27,10:07:30,10:07:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_27,10:10:00,10:10:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_27,10:12:30,10:12:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_27,10:15:00,10:15:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_27,10:17:30,10:17:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_28,10:10:00,10:10:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_28,10:12:30,10:12:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_28,10:15:00,10:15:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_28,10:17:30,10:17:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_28,10:20:00,10:20:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_28,10:22:30,10:22:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_28,10:25:00,10:25:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_28,10:27:30,10:27:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_29,10:20:00,10:20:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_29,10:22:30,10:22:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_29,10:25:00,10:25:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_29,10:27:30,10:27:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_29,10:30:00,10:30:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_29,10:32:30,10:32:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_29,10:35:00,10:35:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_29,10:37:30,10:37:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_30,10:30:00,10:30:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_30,10:32:30,10:32:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_30,10:35:00,10:35:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_30,10:37:30,10:37:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_30,10:40:00,10:40:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_30,10:42:30,10:42:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_30,10:45:00,10:45:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_30,10:47:30,10:47:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_31,10:40:00,10:40:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_31,10:42:30,10:42:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_31,10:45:00,10:45:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_31,10:47:30,10:47:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_31,10:50:00,10:50:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_31,10:52:30,10:52:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_31,10:55:00,10:55:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_31,10:57:30,10:57:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_32,10:50:00,10:50:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_32,10:52:30,10:52:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_32,10:55:00,10:55:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_32,10:57:30,10:57:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_32,11:00:00,11:00:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_32,11:02:30,11:02:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_32,11:05:00,11:05:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_32,11:07:30,11:07:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_33,11:00:00,11:00:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_33,11:02:30,11:02:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_33,11:05:00,11:05:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_33,11:07:30,11:07:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_33,11:10:00,11:10:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_33,11:12:30,11:12:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_33,11:15:00,11:15:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_33,11:17:30,11:17:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_34,11:10:00,11:10:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_34,11:12:30,11:12:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_34,11:15:00,11:15:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_34,11:17:30,11:17:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_34,11:20:00,11:20:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_34,11:22:30,11:22:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_34,11:25:00,11:25:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_34,11:27:30,11:27:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_35,11:20:00,11:20:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_35,11:22:30,11:22:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_35,11:25:00,11:25:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_35,11:27:30,11:27:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_35,11:30:00,11:30:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_35,11:32:30,11:32:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_35,11:35:00,11:35:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_35,11:37:30,11:37:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_36,11:30:00,11:30:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_36,11:32:30,11:32:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_36,11:35:00,11:35:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_36,11:37:30,11:37:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_36,11:40:00,11:40:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_36,11:42:30,11:42:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_36,11:45:00,11:45:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_36,11:47:30,11:47:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_37,11:40:00,11:40:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_37,11:42:30,11:42:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_37,11:45:00,11:45:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_37,11:47:30,11:47:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_37,11:50:00,11:50:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_37,11:52:30,11:52:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_37,11:55:00,11:55:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_37,11:57:30,11:57:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_38,11:50:00,11:50:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_38,11:52:30,11:52:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_38,11:55:00,11:55:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_38,11:57:30,11:57:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_38,12:00:00,12:00:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_38,12:02:30,12:02:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_38,12:05:00,12:05:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_38,12:07:30,12:07:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_39,12:00:00,12:00:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_39,12:02:30,12:02:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_39,12:05:00,12:05:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_39,12:07:30,12:07:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_39,12:10:00,12:10:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_39,12:12:30,12:12:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_39,12:15:00,12:15:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_39,12:17:30,12:17:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_40,12:10:00,12:10:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_40,12:12:30,12:12:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_40,12:15:00,12:15:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_40,12:17:30,12:17:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_40,12:20:00,12:20:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_40,12:22:30,12:22:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_40,12:25:00,12:25:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_40,12:27:30,12:27:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_41,12:20:00,12:20:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_41,12:22:30,12:22:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_41,12:25:00,12:25:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_41,12:27:30,12:27:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_41,12:30:00,12:30:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_41,12:32:30,12:32:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_41,12:35:00,12:35:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_41,12:37:30,12:37:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_42,12:30:00,12:30:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_42,12:32:30,12:32:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_42,12:35:00,12:35:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_42,12:37:30,12:37:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_42,12:40:00,12:40:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_42,12:42:30,12:42:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_42,12:45:00,12:45:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_42,12:47:30,12:47:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_43,12:40:00,12:40:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_43,12:42:30,12:42:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_43,12:45:00,12:45:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_43,12:47:30,12:47:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_43,12:50:00,12:50:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_43,12:52:30,12:52:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_43,12:55:00,12:55:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_43,12:57:30,12:57:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_44,12:50:00,12:50:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_44,12:52:30,12:52:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_44,12:55:00,12:55:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_44,12:57:30,12:57:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_44,13:00:00,13:00:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_44,13:02:30,13:02:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_44,13:05:00,13:05:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_44,13:07:30,13:07:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_45,13:00:00,13:00:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_45,13:02:30,13:02:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_45,13:05:00,13:05:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_45,13:07:30,13:07:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_45,13:10:00,13:10:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_45,13:12:30,13:12:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_45,13:15:00,13:15:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_45,13:17:30,13:17:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_46,13:10:00,13:10:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_46,13:12:30,13:12:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_46,13:15:00,13:15:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_46,13:17:30,13:17:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_46,13:20:00,13:20:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_46,13:22:30,13:22:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_46,13:25:00,13:25:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_46,13:27:30,13:27:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_47,13:20:00,13:20:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_47,13:22:30,13:22:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_47,13:25:00,13:25:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_47,13:27:30,13:27:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_47,13:30:00,13:30:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_47,13:32:30,13:32:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_47,13:35:00,13:35:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_47,13:37:30,13:37:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_48,13:30:00,13:30:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_48,13:32:30,13:32:30,osm_node_8124813879,1,0,0
hanoi_12989509_trip_48,13:35:00,13:35:00,osm_node_8124813873,2,0,0
hanoi_12989509_trip_48,13:37:30,13:37:30,osm_node_8124813867,3,0,0
hanoi_12989509_trip_48,13:40:00,13:40:00,osm_node_8124813861,4,0,0
hanoi_12989509_trip_48,13:42:30,13:42:30,osm_node_8124813855,5,0,0
hanoi_12989509_trip_48,13:45:00,13:45:00,osm_node_8124813849,6,0,0
hanoi_12989509_trip_48,13:47:30,13:47:30,osm_node_8124813843,7,0,0
hanoi_12989509_trip_49,13:40:00,13:40:00,osm_node_8124813885,0,0,0
hanoi_12989509_trip_49,13:42:30,13:42:30,osm_node_8124813879,1,0,0
